1589444925	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589444935	workers.pool1.started.rps	0.0
1589444925	mqtt.consumer.suback.latency.50	1860.0
1589444925	mqtt.publisher.qos1.puback.latency.50	430.0
1589444935	logs.dropped.rate_limiter	0
1589444925	mqtt.connection.current_total.rps	0.0
1589444945	systemload.ram.mzb_director164_0	23.868470482513064
1589444965	mqtt.publisher.qos1.puback.latency.90	528.0
1589444975	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	10.0
1589444945	workers.pool1.ended.rps	0.0
1589444955	mqtt.message.pub_to_sub.latency.qos1.999	3050.0
1589444935	workers.pool1.failed	0
1589444935	workers.pool2.failed	0
1589444945	logs.written.rps	0.39957309610412234
1589444945	mqtt.publisher.qos1.puback.latency.75	508.0
1589444945	mqtt.connection.reconnects	0
1589444925	mqtt.connection.current_total	3
1589444925	mqtt.consumer.suback.latency.min	946
1589444925	systemload.interval.mzb_director164_0	10.004052
1589444925	mqtt.consumer.suback.errors	0
1589444945	mqtt.consumer.current_total.rps	1.9978654805206117
1589444925	mqtt.consumer.suback.latency.75	9240.0
1589444945	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.37
1589444955	mqtt.publisher.qos1.puback.latency.mean	446.0
1589444945	workers.pool2.ended	0
1589444955	mqtt.consumer.current_total	112
1589444945	mqtt.publisher.qos1.puback.latency.95	655.0
1589444935	mqtt.consumer.suback.latency.75	9220.0
1589444935	systemload.cpu.mzb_director164_0	100.0
1589444955	mqtt.publisher.qos1.puback.latency.95	601.0
1589444965	mqtt.publisher.qos1.puback.latency.mean	450.0
1589444945	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	25
1589444945	systemload.cpu.mzb_director164_0	100.0
1589444935	mqtt.publisher.qos1.puback.latency.min	330
1589444945	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589444945	workers.pool2.ended.rps	0.0
1589444935	mqtt.publisher.qos2.pubcomp.waiting	0
1589444935	mqtt.publisher.qos1.puback.in.total	3075
1589445075	mqtt.message.pub_to_sub.latency.qos1.min	363
1589444955	mqtt.publisher.qos1.puback.latency.max	2594
1589444945	mqtt.consumer.suback.latency.99	9580.0
1589444945	mqtt.publisher.qos1.puback.waiting	0
